Taizeen - encouragement , 10
Taj - crown, 10
Tajdar - corwned , 10
Talat - prayer, 10
Talib - divine , 10
Talleen - absorbed, 10
Tamal - a tree with very dark bark , 10
Tamkinat - pomp, 10
Tamonash - destroyer of ignorance , 10
Tanay - son, 10
Tanmay - engrossed , 10
Tanuj - son, 10
Tanveer - englightened , 10
Tapan - sun; summer , 10
Tapas - heat; penance , 10
Tapasendra - Lord Shiva, 10
Tapasranjan - Lord Vishnu , 10
Tapomay - full of moral virtue, 10
Tarachand - star, 10
Tarak - protector , 10
Tarakeshwar - Lord Shiva , 10
Taraknath - Lord Shiva, 10
Taral - honeybee , 10
Taran - raft; heaven , 10
Tarang - wave , 10
Taranga - wave, 10
Taraprashad - star , 10
Tarik - one who crosses the river of life, 10
Tariq - morning star , 10
Tarit - lightning Tarun - young , 10
Tarun - young; youth , 10
Taruntapan - morning sun, 10
Tathagata - the Buddha , 10
Tausiq - reinforcement, 10
Teerth - holy place; sacred water , 10
Teerthankar - a Jain saint , 10
Tej - light; lustrous , 10
Tejas - lustre; brilliance, 10
Tejeshwar - the sun , 10
Tejomay - glorious, 10
Thakur - leader, 10
Tilak - auspicious, 10
Timin - large fish , 10
Timir - darkness , 10
Timirbaran - dark, 10
Tirtha - holy place , 10
Titir - a bird, 10
Toshan - satisfaction , 10
Trailokva - the three worlds, 10
Trambak - Lord Shiva , 10
Tribhuvan - the tree worlds, 10
Tridib - heaven , 10
Trigun - the three dimensions, 10
Trilochan - one with three eyes; Shiva , 10
Trilok - the three worlds; heaven; earth; hell , 10
Trilokesh - Lord Shiva , 10
Tripurari - Lord Shiva, 10
Trishanku - a king of the Surya dynasty , 10
Trivikram - Lod Vishnu, 10
Tufan - storm , 10
Tuhin - snow, 10
Tuhinsurra - snow white , 10
Tukaram - a poet saint, 10
Tulasidas - servant of Tulasi; basil plant , 10
Tulsidas - a famous saint , 10
Tungar - high; lofty , 10
Tungesh - moon , 10
Tushar - snow, 10
Tusharkanti - Lord Shiva , 10
Tusharsuvra - wsnow white, 10
Tyagraja - a famous poet , 10
Udar - generous, 10
Uday - appearance , 10
Udayachal - eastern horizon , 10
Udayan - rising, 10
Uddhar - liberation, 10
Uddhav - Lord Krishna's friend , 10
Udeep - flood , 10
Udit - shining , 10
Udyam - effort , 10
Udyan - garden, 10
Ujagar - bright , 10
Ujala - bright, 10
Ujesh - one who gives light , 10
Ujwal - bright, 10
Ulhas - joy; delight , 10
Umakant - Lord Shiva , 10
Umanand - Lord Shiva, 10
Umanant - Lord Shiva, 10
Umang - enthusiasm , 10
Umaprasad - blessing of Goddess Parvati , 10
Umashankar - Lord Shiva, 10
Umed - hope , 10
Umesh - Lord Shiva, 10
Umrao - noble , 10
Unmesh - flash; blowing, 10
Unnat - energized , 10
Upagupta - name of a Buddish monk, 10
Upamanyu - name of a devoted pupil , 10
Upendra - an element , 10
Urjita - energized , 10
Ushakanta - the sun, 10
Utanka - a disciple of th sage Veda , 10
Utkarsh - prosperity; awakening , 10
Utkarsha - advancement, 10
Utpal - water lily; fleshless , 10
Utsav - celebration , 10
Uttam - best , 10
Uttar - son of king Virata , 10
Uttiya - a name in Buddhist literature, 10
Vachan - speech, 10
Vachaspati - lord of speech , 10
Vaibhav - richness , 10
Vaijnath - Lord shiva, 10
Vajra - Lord Krishna's greatgrandson; diamond , 10
Vajradhar - Lord Indra, 10
Vajramani - diamond , 10
Vajrapani - Lord Indra , 10
Vallabh - beloved; dear , 10
Valmik - the author of the epic Ramayana , 10
Valmiki - the author of the epic Ramayana, 10
Vaman - fifth incarnation of Lord Vishnu, 10
Vamsi - Name of a 'Raaga' , 10
Vanajit - lord of the forest , 10
Vandan - salutation , 10
Vaninath - Husband of Saraswati , 10
Vardhaman - Lord Mahavir, 10
Varij - lotus , 10
Varindra - lord of the ocean, 10
Varun - lord of the sea , 10
Vasant - spring, 10
Vasava - Indra , 10
Vasistha - name of a sage , 10
Vasu - wealth , 10
Vasudev - father of Lord Krishna, 10
Vasudev - Krishna's father; god of wealth , 10
Vasuman - born of fire , 10
Vatsal - affectionate , 10
Ved - sacred knowledge , 10
Vedanga - meaning of Vedas, 10
Vedavrata - vow of the Vedas, 10
Vedmohan - Lord Krishna , 10
Vedprakash - light of the Vedas , 10
Veer - brave , 10
Veera - the brave, 10
Veni - Lord Krishna , 10
Venimadhav - Lord Krishna, 10
Vibhas - decoration; light , 10
Vibhat - dawn, 10
Vibhishan - a character from the epic Ramayana , 10
Vibhu - all-pervading, 10
Vidur - a friend of Lord Krishna , 10
Vidur - wise , 10
Vidyacharan - learned , 10
Vidyadhar - learned, 10
Vidyaranya - forest of knowledge , 10
Vidyasagar - ocean of learning , 10
Vidyut - lightning, 10
Vighnesh; Vignesh - Lord Ganesh , 10
Vihanga - bird, 10
Vijanyendra - victorious, 10
Vijay - victor , 10
Vijay - victory , 10
Vijendra - victorious, 10
Vikas - development; expanding , 10
Vikesh - the moon, 10
Vikram - the sun of valour , 10
Vikramaditya - a famous king, 10
Vikramajit - a famous king , 10
Vikramendra - king of prowess , 10
Vikrant - powerful , 10
Vikranta - brave, 10
Vilas - play , 10
Vilok - to see, 10
Vilokan - gaze , 10
Vimal - pure , 10
Vinay - modesty , 10
Vinayak - Lord Ganesh, 10
Vineet - unassuming , 10
Vinesh - godly, 10
Vinod - happy; full of joy , 10
Vinod - pleasing , 10
Vipan - sail; petty trade , 10
Vipin - forest, 10
Viplab - floating; revolution , 10
Viplav - drifting about; revolution , 10
Vipra - a priest, 10
Vipul - plenty , 10
Vir - brave, 10
Viraj - resplendent; splendour , 10
Viral - priceless , 10
Virendra - brave lord, 10
Viresh - brave lord , 10
Virochan - moon; fire , 10
Vishal - immense, 10
Vishesh - special, 10
Vishnu - Lord Vishnu , 10
Vishram - rest, 10
Vishva - earth; universe , 10
Vishvajit - one who conquers the universe , 10
Vishvakarma - architect of the universe , 10
Vishvatma - universal soul , 10
Vishwambhar - the lord , 10
Vishwamitra - friend of the universe , 10
Vishwanath - the lord, 10
Vishwas - faith; trust , 10
Vishwesh - the lord Almighty , 10
Vismay - surprise, 10
Viswanath - god of universe , 10
Viswas - trust , 10
Vithala - Lord Vishnu, 10
Vitthal - Lord Vishnu, 10
Vivek - judgement , 10
Vivekananda - joy of discrimination , 10
Vrajakishore - Lord Krishna, 10
Vrajamohan - Lord Kirshna, 10
Vrajanadan - Lord Krishna , 10
Vrajesh - Lord Krishna , 10
Vrishin - peacock, 10
Vyasa - the author of Mahabharata , 10
Vyomesh - lord of the sky , 10
Wahab - large hearted, 10
Wajidali - obessed, 10
Wali - protector , 10
Waman - short , 10
Yaaseen - One of the Prophet Muhammad's names , 10
Yadav - Lord Krishna , 10
Yadavendra - Lord Krishna , 10
Yadunandan - Lord Krishna , 10
Yadunath - Lord Krishna , 10
Yaduraj - Lord Krishna , 10
Yaduvir - Lord Krishna , 10
Yagna - Ceremonial rites to God , 10
Yahyaa - a Prophet's name , 10
Yaj - a sage , 10
Yajat - Lord Shiva , 10
Yajnadhar - Lord Vishnu , 10
Yajnarup - Lord Krishna , 10
Yajnesh - Lord Vishnu , 10
Yamahil - Lord Vishnu , 10
Yamajit - Lord Shiva , 10
Yaman - Lord Yama; god of death; Yamraj , 10
Yamir - Moon , 10
Yasaar - Ease; Wealth , 10
Yash - victory; glory , 10
Yash - victory; glory , 10
Yashas - Fame , 10
Yashodev - Lord of fame , 10
Yashodhan - rich in fame, 10
Yashodhara - one who has achieved fame , 10
Yashpal - protector of fame , 10
Yashwant - one who has achieved glory , 10
Yasir - Wealthy , 10
Yatin - ascetic , 10
Yatindra - Lord Indra , 10
Yatish - Lord of devotees , 10
Yayin - Lord Shiva , 10
Yazeed - To increase; Grow; Enhance , 10
Yogendra - god of Yoga , 10
Yogesh - god of Yoga; Lord Shiva , 10
Yogi - Devotee , 10
Yoonus - a Prophet's name , 10
Yoosuf - a Prophet's name , 10
Yudhajit - victor in war , 10
Yudhisthir - firm in battle , 10
Yudishtra - firm in battle , 10
Yugandhar - celestial god , 10
Yuvaraj - prince; heir apparent , 10
Yuvraj - a prince , 10
Yuyutsu - eager to fight, 10
Aamod - Pleasant.Accept,9.09090909090909
Mitra - friend; the sun ,11.0
